"","run","otu1","otu2","sig.residCor"
"14507","run2","ITSall_OTUa_3958","ITSall_OTUd_146",0.266004103367413
"14509","run2","ITSall_OTUa_3958","ITSall_OTUd_154",-0.201486677290281
"14510","run2","ITSall_OTUa_3958","ITSall_OTUd_35",-0.245198421382007
"14511","run2","ITSall_OTUa_3958","ITSall_OTUd_5",-0.098037463193115
"14512","run2","ITSall_OTUa_3958","ITSall_OTUd_9",-0.228127946041717
"14513","run2","ITSall_OTUa_3958","ITSall_OTUd_80",0.17384985163679
"14516","run2","ITSall_OTUa_3958","ITSall_OTUd_86",-0.176347192332168
"14528","run2","ITSall_OTUa_3958","ITSall_OTUd_188",0.235045356381016
"14529","run2","ITSall_OTUa_3958","ITSall_OTUd_254",-0.274600898074651
"14531","run2","ITSall_OTUa_3958","ITSall_OTUd_1055",0.478849179545923
"14532","run2","ITSall_OTUa_3958","ITSall_OTUd_769",0.394463381774257
"14534","run2","ITSall_OTUa_3958","ITSall_OTUd_872",0.420825962748733
"14535","run2","ITSall_OTUa_3958","ITSall_OTUd_4405",-0.340633223932889
"14538","run2","ITSall_OTUa_4192","ITSall_OTUa_5129",-0.052051797338668
"14540","run2","ITSall_OTUa_4192","ITSall_OTUa_4710",0.0210829758619122
"14544","run2","ITSall_OTUa_4192","ITSall_OTUa_3758",-0.10924487881957
"14546","run2","ITSall_OTUa_4192","ITSall_OTUb_6068",-0.0830088271060568
"14549","run2","ITSall_OTUa_4192","ITSall_OTUb_6268",-0.069344204472697
"14556","run2","ITSall_OTUa_4192","ITSall_OTUb_7634",-0.0543800129878584
"14560","run2","ITSall_OTUa_4192","ITSall_OTUb_2706",-0.0659229155167878
"14569","run2","ITSall_OTUa_4192","ITSall_OTUc_1536",0.0186735006897674
"14579","run2","ITSall_OTUa_4192","ITSall_OTUd_286",-0.0720648468639926
"14582","run2","ITSall_OTUa_4192","ITSall_OTUd_5666",-0.0681218253418285
"14584","run2","ITSall_OTUa_4192","ITSall_OTUd_454",-0.0397958078470443
"14586","run2","ITSall_OTUa_4192","ITSall_OTUd_517",-0.0999628439423972
"14590","run2","ITSall_OTUa_4192","ITSall_OTUd_557",-0.0873573076936859
"14595","run2","ITSall_OTUa_4192","ITSall_OTUd_571",-0.0354526712993157
"14598","run2","ITSall_OTUa_4192","ITSall_OTUd_165",-0.0758925296336776
"14603","run2","ITSall_OTUa_4192","ITSall_OTUd_35",-0.048512694392661
"14604","run2","ITSall_OTUa_4192","ITSall_OTUd_5",-0.021338367291609
"14605","run2","ITSall_OTUa_4192","ITSall_OTUd_9",-0.0576301719101105
"14610","run2","ITSall_OTUa_4192","ITSall_OTUd_92",-0.0278918677747368
"14612","run2","ITSall_OTUa_4192","ITSall_OTUd_292",-0.0428530102084128
"14614","run2","ITSall_OTUa_4192","ITSall_OTUd_340",-0.0861657970360847
"14618","run2","ITSall_OTUa_4192","ITSall_OTUd_206",-0.0590526207111293
"14622","run2","ITSall_OTUa_4192","ITSall_OTUd_254",-0.0926981565172449
"14628","run2","ITSall_OTUa_4192","ITSall_OTUd_4405",-0.0600103517142182
"14629","run2","ITSall_OTUa_5030","ITSall_OTUa_5220",0.142306023914781
"14633","run2","ITSall_OTUa_5030","ITSall_OTUa_3426",0.0645464933018572
"14634","run2","ITSall_OTUa_5030","ITSall_OTUa_2979",0.0921583400194279
"14637","run2","ITSall_OTUa_5030","ITSall_OTUa_3856",0.0772504590844003
"14639","run2","ITSall_OTUa_5030","ITSall_OTUb_6617",0.0614550024964917
"14640","run2","ITSall_OTUa_5030","ITSall_OTUb_6625",0.0895159584382851
"14643","run2","ITSall_OTUa_5030","ITSall_OTUb_8054",0.0955032203744602
"14644","run2","ITSall_OTUa_5030","ITSall_OTUb_8287",0.141039242984106
"14646","run2","ITSall_OTUa_5030","ITSall_OTUb_7195",0.166441357548725
"14649","run2","ITSall_OTUa_5030","ITSall_OTUb_7311",0.113611747232098
"14653","run2","ITSall_OTUa_5030","ITSall_OTUb_2612",0.136165060462293
"14655","run2","ITSall_OTUa_5030","ITSall_OTUb_2480",0.124182603912397
"14658","run2","ITSall_OTUa_5030","ITSall_OTUb_3013",0.169150694108388
"14662","run2","ITSall_OTUa_5030","ITSall_OTUc_2872",0.182666749746389
"14672","run2","ITSall_OTUa_5030","ITSall_OTUd_1277",0.0607043161315777
"14675","run2","ITSall_OTUa_5030","ITSall_OTUd_469",0.182024584401902
"14680","run2","ITSall_OTUa_5030","ITSall_OTUd_419",0.134004554286876
"14685","run2","ITSall_OTUa_5030","ITSall_OTUd_533",0.18972663773865
"14691","run2","ITSall_OTUa_5030","ITSall_OTUd_168",0.0954957626498714
"14692","run2","ITSall_OTUa_5030","ITSall_OTUd_146",0.0722105902801681
"14698","run2","ITSall_OTUa_5030","ITSall_OTUd_80",0.0481128480613216
"14713","run2","ITSall_OTUa_5030","ITSall_OTUd_188",0.0646418759495714
"14715","run2","ITSall_OTUa_5030","ITSall_OTUd_222",0.0584246066043916
"14716","run2","ITSall_OTUa_5030","ITSall_OTUd_1055",0.201550808726245
"14717","run2","ITSall_OTUa_5030","ITSall_OTUd_769",0.187110689645545
"14719","run2","ITSall_OTUa_5030","ITSall_OTUd_872",0.200820027862754
"14721","run2","ITSall_OTUa_5220","ITSall_OTUa_5129",0.151304303611457
"14724","run2","ITSall_OTUa_5220","ITSall_OTUa_3426",0.127905512981812
"14727","run2","ITSall_OTUa_5220","ITSall_OTUa_3758",0.342100402248235
"14728","run2","ITSall_OTUa_5220","ITSall_OTUa_3856",0.17254027092963
"14729","run2","ITSall_OTUa_5220","ITSall_OTUb_6068",0.212726059000183
"14730","run2","ITSall_OTUa_5220","ITSall_OTUb_6617",0.117085385648182
"14731","run2","ITSall_OTUa_5220","ITSall_OTUb_6625",0.196549653528444
"14732","run2","ITSall_OTUa_5220","ITSall_OTUb_6268",0.398872473712748
"14734","run2","ITSall_OTUa_5220","ITSall_OTUb_8054",0.240746422678182
"14735","run2","ITSall_OTUa_5220","ITSall_OTUb_8287",0.325674944480235
"14736","run2","ITSall_OTUa_5220","ITSall_OTUb_8000",0.503696287417323
"14737","run2","ITSall_OTUa_5220","ITSall_OTUb_7195",0.449823494737817
"14738","run2","ITSall_OTUa_5220","ITSall_OTUb_7600",0.349991992792891
"14739","run2","ITSall_OTUa_5220","ITSall_OTUb_7634",0.119885822771524
"14740","run2","ITSall_OTUa_5220","ITSall_OTUb_7311",0.397034592297171
"14744","run2","ITSall_OTUa_5220","ITSall_OTUb_2612",0.392669021295607
"14746","run2","ITSall_OTUa_5220","ITSall_OTUb_2480",0.29071798416557
"14749","run2","ITSall_OTUa_5220","ITSall_OTUb_3013",0.521938762773234
"14751","run2","ITSall_OTUa_5220","ITSall_OTUc_2088",0.14891770674038
"14753","run2","ITSall_OTUa_5220","ITSall_OTUc_2872",0.56866334617211
"14754","run2","ITSall_OTUa_5220","ITSall_OTUc_577",0.192425376642221
"14756","run2","ITSall_OTUa_5220","ITSall_OTUc_723",0.25903615472795
"14759","run2","ITSall_OTUa_5220","ITSall_OTUc_967",0.409539268706292
"14761","run2","ITSall_OTUa_5220","ITSall_OTUd_46",0.0286112105954299
"14762","run2","ITSall_OTUa_5220","ITSall_OTUd_286",0.312466462436832
"14763","run2","ITSall_OTUa_5220","ITSall_OTUd_1277",0.115144453422433
"14764","run2","ITSall_OTUa_5220","ITSall_OTUd_8215",0.404738850458893
"14765","run2","ITSall_OTUa_5220","ITSall_OTUd_5666",0.293673903315977
"14766","run2","ITSall_OTUa_5220","ITSall_OTUd_469",0.510629598468249
"14767","run2","ITSall_OTUa_5220","ITSall_OTUd_454",0.215707147038575
"14769","run2","ITSall_OTUa_5220","ITSall_OTUd_517",0.40575542825371
"14771","run2","ITSall_OTUa_5220","ITSall_OTUd_419",0.39285216365776
"14773","run2","ITSall_OTUa_5220","ITSall_OTUd_557",0.49664166349678
"14774","run2","ITSall_OTUa_5220","ITSall_OTUd_526",0.261868179710348
"14776","run2","ITSall_OTUa_5220","ITSall_OTUd_533",0.474575762974347
"14777","run2","ITSall_OTUa_5220","ITSall_OTUd_596",0.239685609884386
"14781","run2","ITSall_OTUa_5220","ITSall_OTUd_165",0.207301094031579
"14782","run2","ITSall_OTUa_5220","ITSall_OTUd_168",0.229407210162947
"14783","run2","ITSall_OTUa_5220","ITSall_OTUd_146",0.159264478405787
"14789","run2","ITSall_OTUa_5220","ITSall_OTUd_80",0.110112312569646
"14791","run2","ITSall_OTUa_5220","ITSall_OTUd_85",0.273191355893768
"14793","run2","ITSall_OTUa_5220","ITSall_OTUd_92",0.144022351788326
"14795","run2","ITSall_OTUa_5220","ITSall_OTUd_292",0.143996966155058
"14796","run2","ITSall_OTUa_5220","ITSall_OTUd_308",0.218065994398138
"14797","run2","ITSall_OTUa_5220","ITSall_OTUd_340",0.443929980109495
"14798","run2","ITSall_OTUa_5220","ITSall_OTUd_341",0.39587968839864
"14799","run2","ITSall_OTUa_5220","ITSall_OTUd_349",0.317080091112674
"14801","run2","ITSall_OTUa_5220","ITSall_OTUd_206",0.37160593513448
"14802","run2","ITSall_OTUa_5220","ITSall_OTUd_217",0.229390787619104
"14803","run2","ITSall_OTUa_5220","ITSall_OTUd_221",0.224419613427236
"14804","run2","ITSall_OTUa_5220","ITSall_OTUd_188",0.135607327589577
"14805","run2","ITSall_OTUa_5220","ITSall_OTUd_254",0.242064038473687
"14806","run2","ITSall_OTUa_5220","ITSall_OTUd_222",0.16187635328878
"14807","run2","ITSall_OTUa_5220","ITSall_OTUd_1055",0.577754508561785
"14808","run2","ITSall_OTUa_5220","ITSall_OTUd_769",0.562985888680225
"14809","run2","ITSall_OTUa_5220","ITSall_OTUd_721",0.350521792671832
"14810","run2","ITSall_OTUa_5220","ITSall_OTUd_872",0.616826103115486
"14817","run2","ITSall_OTUa_5129","ITSall_OTUa_3758",0.274354279773917
"14819","run2","ITSall_OTUa_5129","ITSall_OTUb_6068",0.196271798175709
"14822","run2","ITSall_OTUa_5129","ITSall_OTUb_6268",0.179594079987164
"14826","run2","ITSall_OTUa_5129","ITSall_OTUb_8000",0.191820540707515
"14828","run2","ITSall_OTUa_5129","ITSall_OTUb_7600",0.147237565115417
"14829","run2","ITSall_OTUa_5129","ITSall_OTUb_7634",0.122694420644962
"14830","run2","ITSall_OTUa_5129","ITSall_OTUb_7311",0.164544596646224
"14833","run2","ITSall_OTUa_5129","ITSall_OTUb_2706",0.163365977652661
"14834","run2","ITSall_OTUa_5129","ITSall_OTUb_2612",0.0996150710913429
"14839","run2","ITSall_OTUa_5129","ITSall_OTUb_3013",0.159124110985285
"14843","run2","ITSall_OTUa_5129","ITSall_OTUc_2872",0.183526164624334
"14846","run2","ITSall_OTUa_5129","ITSall_OTUc_723",0.141424884631627
"14849","run2","ITSall_OTUa_5129","ITSall_OTUc_967",0.150769039333284
"14852","run2","ITSall_OTUa_5129","ITSall_OTUd_286",0.187127626634127
"14854","run2","ITSall_OTUa_5129","ITSall_OTUd_8215",0.13376480956676
"14855","run2","ITSall_OTUa_5129","ITSall_OTUd_5666",0.171910215052631
"14857","run2","ITSall_OTUa_5129","ITSall_OTUd_454",0.104724830433988
"14858","run2","ITSall_OTUa_5129","ITSall_OTUd_458",0.0839480993276606
"14859","run2","ITSall_OTUa_5129","ITSall_OTUd_517",0.222310004697986
"14863","run2","ITSall_OTUa_5129","ITSall_OTUd_557",0.214778421543648
"14867","run2","ITSall_OTUa_5129","ITSall_OTUd_596",0.0705193142861067
"14869","run2","ITSall_OTUa_5129","ITSall_OTUd_118",0.0698277460441883
"14871","run2","ITSall_OTUa_5129","ITSall_OTUd_165",0.190012874221769
"14878","run2","ITSall_OTUa_5129","ITSall_OTUd_9",0.158788661613735
"14881","run2","ITSall_OTUa_5129","ITSall_OTUd_85",0.117753140678241
"14883","run2","ITSall_OTUa_5129","ITSall_OTUd_92",0.0837689713796728
"14884","run2","ITSall_OTUa_5129","ITSall_OTUd_65",0.0475400437753704
"14885","run2","ITSall_OTUa_5129","ITSall_OTUd_292",0.108276256593964
"14886","run2","ITSall_OTUa_5129","ITSall_OTUd_308",0.0881863629195263
"14887","run2","ITSall_OTUa_5129","ITSall_OTUd_340",0.208402189702803
"14888","run2","ITSall_OTUa_5129","ITSall_OTUd_341",0.135716728206016
"14889","run2","ITSall_OTUa_5129","ITSall_OTUd_349",0.147806422737981
"14891","run2","ITSall_OTUa_5129","ITSall_OTUd_206",0.165235837040053
"14895","run2","ITSall_OTUa_5129","ITSall_OTUd_254",0.196907861139177
"14898","run2","ITSall_OTUa_5129","ITSall_OTUd_769",0.154536844768513
"14899","run2","ITSall_OTUa_5129","ITSall_OTUd_721",0.168701306412328
"14900","run2","ITSall_OTUa_5129","ITSall_OTUd_872",0.173730778310349
"14901","run2","ITSall_OTUa_5129","ITSall_OTUd_4405",0.148491153784657
"14904","run2","ITSall_OTUa_5154","ITSall_OTUa_2979",0.0786373230281216
"14913","run2","ITSall_OTUa_5154","ITSall_OTUb_8054",0.0742733152330949
"14945","run2","ITSall_OTUa_5154","ITSall_OTUd_469",0.135127758688336
"14994","run2","ITSall_OTUa_4710","ITSall_OTUa_3758",-0.124706645178492
"14995","run2","ITSall_OTUa_4710","ITSall_OTUa_3856",0.0577291303936465
"14996","run2","ITSall_OTUa_4710","ITSall_OTUb_6068",-0.104336507533226
"14997","run2","ITSall_OTUa_4710","ITSall_OTUb_6617",0.0539242211707797
"15002","run2","ITSall_OTUa_4710","ITSall_OTUb_8287",0.0957467462274846
"15006","run2","ITSall_OTUa_4710","ITSall_OTUb_7634",-0.0651715730859326
"15010","run2","ITSall_OTUa_4710","ITSall_OTUb_2706",-0.0885002685527175
"15015","run2","ITSall_OTUa_4710","ITSall_OTUb_2893",0.0794723725367616
"15019","run2","ITSall_OTUa_4710","ITSall_OTUc_1536",0.0328809996332265
"15030","run2","ITSall_OTUa_4710","ITSall_OTUd_1277",0.0567848582675748
"15042","run2","ITSall_OTUa_4710","ITSall_OTUd_529",0.0632373684360328
"15045","run2","ITSall_OTUa_4710","ITSall_OTUd_571",-0.0629585195065783
"15048","run2","ITSall_OTUa_4710","ITSall_OTUd_165",-0.0937624726683609
"15050","run2","ITSall_OTUa_4710","ITSall_OTUd_146",0.0518135825323742
"15052","run2","ITSall_OTUa_4710","ITSall_OTUd_154",-0.0521662338493367
"15053","run2","ITSall_OTUa_4710","ITSall_OTUd_35",-0.0696869592018327
"15054","run2","ITSall_OTUa_4710","ITSall_OTUd_5",-0.0282784648442404
"15055","run2","ITSall_OTUa_4710","ITSall_OTUd_9",-0.0740846995057063
"15059","run2","ITSall_OTUa_4710","ITSall_OTUd_86",-0.0460902024488921
"15072","run2","ITSall_OTUa_4710","ITSall_OTUd_254",-0.090254782873183
"15078","run2","ITSall_OTUa_4710","ITSall_OTUd_4405",-0.0966815361861139
"15079","run2","ITSall_OTUa_3426","ITSall_OTUa_2979",0.10463820336231
"15082","run2","ITSall_OTUa_3426","ITSall_OTUa_3856",0.0977645584655284
"15084","run2","ITSall_OTUa_3426","ITSall_OTUb_6617",0.0835249392145905
"15085","run2","ITSall_OTUa_3426","ITSall_OTUb_6625",0.119829966653224
"15088","run2","ITSall_OTUa_3426","ITSall_OTUb_8054",0.111253355997967
"15089","run2","ITSall_OTUa_3426","ITSall_OTUb_8287",0.158881804387344
"15090","run2","ITSall_OTUa_3426","ITSall_OTUb_8000",0.121847508061592
"15091","run2","ITSall_OTUa_3426","ITSall_OTUb_7195",0.176787551665215
"15094","run2","ITSall_OTUa_3426","ITSall_OTUb_7311",0.106025563889349
"15098","run2","ITSall_OTUa_3426","ITSall_OTUb_2612",0.140802307004579
"15100","run2","ITSall_OTUa_3426","ITSall_OTUb_2480",0.148469441651962
"15102","run2","ITSall_OTUa_3426","ITSall_OTUb_2893",0.0973584586553346
"15103","run2","ITSall_OTUa_3426","ITSall_OTUb_3013",0.170290224161912
"15107","run2","ITSall_OTUa_3426","ITSall_OTUc_2872",0.174920425660339
"15112","run2","ITSall_OTUa_3426","ITSall_OTUc_6",0.056360120083625
"15113","run2","ITSall_OTUa_3426","ITSall_OTUc_967",0.105550948580076
"15115","run2","ITSall_OTUa_3426","ITSall_OTUd_46",0.01064392275611
"15117","run2","ITSall_OTUa_3426","ITSall_OTUd_1277",0.0842608648951924
"15118","run2","ITSall_OTUa_3426","ITSall_OTUd_8215",0.112495294866734
"15120","run2","ITSall_OTUa_3426","ITSall_OTUd_469",0.197987242472286
"15125","run2","ITSall_OTUa_3426","ITSall_OTUd_419",0.139326501868586
"15130","run2","ITSall_OTUa_3426","ITSall_OTUd_533",0.221780448719441
"15136","run2","ITSall_OTUa_3426","ITSall_OTUd_168",0.104972820393778
"15137","run2","ITSall_OTUa_3426","ITSall_OTUd_146",0.0898388586668303
"15143","run2","ITSall_OTUa_3426","ITSall_OTUd_80",0.0584130277448233
"15146","run2","ITSall_OTUa_3426","ITSall_OTUd_86",-0.0449190486487289
"15152","run2","ITSall_OTUa_3426","ITSall_OTUd_341",0.10254924195587
"15158","run2","ITSall_OTUa_3426","ITSall_OTUd_188",0.0843277687969665
"15161","run2","ITSall_OTUa_3426","ITSall_OTUd_1055",0.219067111434973
"15162","run2","ITSall_OTUa_3426","ITSall_OTUd_769",0.187135248150695
"15164","run2","ITSall_OTUa_3426","ITSall_OTUd_872",0.207846804181524
"15166","run2","ITSall_OTUa_2979","ITSall_OTUa_3123",0.0796454818900519
"15168","run2","ITSall_OTUa_2979","ITSall_OTUa_3856",0.143675791908492
"15170","run2","ITSall_OTUa_2979","ITSall_OTUb_6617",0.108518549181293
"15171","run2","ITSall_OTUa_2979","ITSall_OTUb_6625",0.147932069897004
"15174","run2","ITSall_OTUa_2979","ITSall_OTUb_8054",0.158039289082973
"15175","run2","ITSall_OTUa_2979","ITSall_OTUb_8287",0.232356141983382
"15177","run2","ITSall_OTUa_2979","ITSall_OTUb_7195",0.272905936351446
"15184","run2","ITSall_OTUa_2979","ITSall_OTUb_2612",0.212376948171656
"15186","run2","ITSall_OTUa_2979","ITSall_OTUb_2480",0.198664595106462
"15188","run2","ITSall_OTUa_2979","ITSall_OTUb_2893",0.134844240773821
"15198","run2","ITSall_OTUa_2979","ITSall_OTUc_6",0.0767599134039045
"15203","run2","ITSall_OTUa_2979","ITSall_OTUd_1277",0.109149659316935
"15206","run2","ITSall_OTUa_2979","ITSall_OTUd_469",0.282888854996195
"15216","run2","ITSall_OTUa_2979","ITSall_OTUd_533",0.29919806489026
"15222","run2","ITSall_OTUa_2979","ITSall_OTUd_168",0.159442625816004
"15223","run2","ITSall_OTUa_2979","ITSall_OTUd_146",0.118995148775
"15229","run2","ITSall_OTUa_2979","ITSall_OTUd_80",0.0814007714294012
"15244","run2","ITSall_OTUa_2979","ITSall_OTUd_188",0.110348616059292
"15246","run2","ITSall_OTUa_2979","ITSall_OTUd_222",0.0856407122307641
"15247","run2","ITSall_OTUa_2979","ITSall_OTUd_1055",0.305945371727494
"15273","run2","ITSall_OTUa_3123","ITSall_OTUb_2893",0.0601516486077534
"15338","run2","ITSall_OTUa_3758","ITSall_OTUb_6068",0.518297918481134
"15341","run2","ITSall_OTUa_3758","ITSall_OTUb_6268",0.431213691185984
"15345","run2","ITSall_OTUa_3758","ITSall_OTUb_8000",0.443516874718839
"15347","run2","ITSall_OTUa_3758","ITSall_OTUb_7600",0.32948338502503
"15348","run2","ITSall_OTUa_3758","ITSall_OTUb_7634",0.317687086957803
"15349","run2","ITSall_OTUa_3758","ITSall_OTUb_7311",0.33927207705568
"15352","run2","ITSall_OTUa_3758","ITSall_OTUb_2706",0.415510488906144
"15353","run2","ITSall_OTUa_3758","ITSall_OTUb_2612",0.191410289071974
"15358","run2","ITSall_OTUa_3758","ITSall_OTUb_3013",0.328854325798989
"15361","run2","ITSall_OTUa_3758","ITSall_OTUc_1536",-0.109866463530329
"15362","run2","ITSall_OTUa_3758","ITSall_OTUc_2872",0.374114299143717
"15365","run2","ITSall_OTUa_3758","ITSall_OTUc_723",0.323374605269613
"15368","run2","ITSall_OTUa_3758","ITSall_OTUc_967",0.333372287078938
"15371","run2","ITSall_OTUa_3758","ITSall_OTUd_286",0.477353524001377
"15373","run2","ITSall_OTUa_3758","ITSall_OTUd_8215",0.329399870588203
"15374","run2","ITSall_OTUa_3758","ITSall_OTUd_5666",0.418510207155946
"15376","run2","ITSall_OTUa_3758","ITSall_OTUd_454",0.234376351573659
"15377","run2","ITSall_OTUa_3758","ITSall_OTUd_458",0.216436368112519
"15378","run2","ITSall_OTUa_3758","ITSall_OTUd_517",0.549425028547265
"15382","run2","ITSall_OTUa_3758","ITSall_OTUd_557",0.546512193530261
"15387","run2","ITSall_OTUa_3758","ITSall_OTUd_571",0.222927530455937
"15388","run2","ITSall_OTUa_3758","ITSall_OTUd_118",0.172904976009049
"15389","run2","ITSall_OTUa_3758","ITSall_OTUd_111",-0.0478665114690722
"15390","run2","ITSall_OTUa_3758","ITSall_OTUd_165",0.507313378550787
"15394","run2","ITSall_OTUa_3758","ITSall_OTUd_154",0.22923804587603
"15395","run2","ITSall_OTUa_3758","ITSall_OTUd_35",0.307498818150542
"15396","run2","ITSall_OTUa_3758","ITSall_OTUd_5",0.147520658200701
"15397","run2","ITSall_OTUa_3758","ITSall_OTUd_9",0.39612124540378
"15400","run2","ITSall_OTUa_3758","ITSall_OTUd_85",0.289666957522576
"15402","run2","ITSall_OTUa_3758","ITSall_OTUd_92",0.211088737071127
"15403","run2","ITSall_OTUa_3758","ITSall_OTUd_65",0.134044765058761
"15404","run2","ITSall_OTUa_3758","ITSall_OTUd_292",0.246378506611564
"15405","run2","ITSall_OTUa_3758","ITSall_OTUd_308",0.201769189156337
"15406","run2","ITSall_OTUa_3758","ITSall_OTUd_340",0.489910804499261
"15407","run2","ITSall_OTUa_3758","ITSall_OTUd_341",0.306457595684123
"15408","run2","ITSall_OTUa_3758","ITSall_OTUd_349",0.375370319928238
"15410","run2","ITSall_OTUa_3758","ITSall_OTUd_206",0.378762185458939
"15412","run2","ITSall_OTUa_3758","ITSall_OTUd_221",0.206866254921345
"15414","run2","ITSall_OTUa_3758","ITSall_OTUd_254",0.512789805233794
"15416","run2","ITSall_OTUa_3758","ITSall_OTUd_1055",0.267408998386438
"15417","run2","ITSall_OTUa_3758","ITSall_OTUd_769",0.317656153611963
"15418","run2","ITSall_OTUa_3758","ITSall_OTUd_721",0.356900452485783
"15419","run2","ITSall_OTUa_3758","ITSall_OTUd_872",0.364877390161268
"15420","run2","ITSall_OTUa_3758","ITSall_OTUd_4405",0.377710810174315
"15422","run2","ITSall_OTUa_3856","ITSall_OTUb_6617",0.0997325837662155
"15423","run2","ITSall_OTUa_3856","ITSall_OTUb_6625",0.153806632968425
"15426","run2","ITSall_OTUa_3856","ITSall_OTUb_8054",0.13975815024051
"15427","run2","ITSall_OTUa_3856","ITSall_OTUb_8287",0.218576328544237
"15429","run2","ITSall_OTUa_3856","ITSall_OTUb_7195",0.22877147949697
"15436","run2","ITSall_OTUa_3856","ITSall_OTUb_2612",0.183895787174243
"15438","run2","ITSall_OTUa_3856","ITSall_OTUb_2480",0.187560438564322
"15440","run2","ITSall_OTUa_3856","ITSall_OTUb_2893",0.118115011922857
"15441","run2","ITSall_OTUa_3856","ITSall_OTUb_3013",0.226435232052771
"15444","run2","ITSall_OTUa_3856","ITSall_OTUc_1536",0.0471850503110605
"15445","run2","ITSall_OTUa_3856","ITSall_OTUc_2872",0.233539705134667
"15453","run2","ITSall_OTUa_3856","ITSall_OTUd_46",0.0130395515061519
"15455","run2","ITSall_OTUa_3856","ITSall_OTUd_1277",0.0964127435713634
"15458","run2","ITSall_OTUa_3856","ITSall_OTUd_469",0.245575634536421
"15462","run2","ITSall_OTUa_3856","ITSall_OTUd_361",0.0960001955327239
"15463","run2","ITSall_OTUa_3856","ITSall_OTUd_419",0.179379430453782
"15468","run2","ITSall_OTUa_3856","ITSall_OTUd_533",0.274486508700028
"15474","run2","ITSall_OTUa_3856","ITSall_OTUd_168",0.13916711434341
