"","unique","species","size","time","totalSampleDryMass","density","fruiting","insects","drill","bark_density","xylem_density","total_density","notes","timeZeroMass","timeZeroDensity","pmr","SpeciesCode"
"1285","ripi3g","ripi","small",0,6.16191756368216,NA,NA,NA,NA,NA,NA,NA,NA,6.16191756368216,NA,1,"ripi"
"1286","ripi2g","ripi","small",0,9.05250816062899,NA,NA,NA,NA,NA,NA,NA,NA,9.05250816062899,NA,1,"ripi"
"1287","ripi3l","ripi","small",0,4.28829384919669,NA,NA,NA,NA,NA,NA,NA,NA,4.28829384919669,NA,1,"ripi"
"1288","ripi3b","ripi","small",0,4.96961156355504,NA,NA,NA,NA,NA,NA,NA,NA,4.96961156355504,NA,1,"ripi"
"1289","ripi1g","ripi","small",0,7.55962081593201,NA,NA,NA,NA,NA,NA,NA,NA,7.55962081593201,NA,1,"ripi"
"1290","ripi2e","ripi","small",0,8.10567692523393,NA,NA,NA,NA,NA,NA,NA,NA,8.10567692523393,NA,1,"ripi"
"1291","ripi3c","ripi","small",0,5.05477627784984,NA,NA,NA,NA,NA,NA,NA,NA,5.05477627784984,NA,1,"ripi"
"1292","ripi3k","ripi","small",0,4.61392363914737,NA,NA,NA,NA,NA,NA,NA,NA,4.61392363914737,NA,1,"ripi"
"1293","ripi3d","ripi","small",0,5.07481503415449,NA,NA,NA,NA,NA,NA,NA,NA,5.07481503415449,NA,1,"ripi"
"1294","ripi3j","ripi","small",0,5.55073549639011,NA,NA,NA,NA,NA,NA,NA,NA,5.55073549639011,NA,1,"ripi"
"1295","ripi2d","ripi","small",0,9.66369022792104,NA,NA,NA,NA,NA,NA,NA,NA,9.66369022792104,NA,1,"ripi"
"1296","ripi3h","ripi","small",0,6.45748921917586,NA,NA,NA,NA,NA,NA,NA,NA,6.45748921917586,NA,1,"ripi"
"1297","ripi2b","ripi","small",0,7.92532811849201,NA,NA,NA,NA,NA,NA,NA,NA,7.92532811849201,NA,1,"ripi"
"1298","ripi1f","ripi","small",0,7.91530874033968,NA,NA,NA,NA,NA,NA,NA,NA,7.91530874033968,NA,1,"ripi"
"1299","ripi3f","ripi","small",0,5.48059984932381,NA,NA,NA,NA,NA,NA,NA,NA,5.48059984932381,NA,1,"ripi"
"1300","ripi3e","ripi","small",0,5.89640404264545,NA,NA,NA,NA,NA,NA,NA,NA,5.89640404264545,NA,1,"ripi"
"1301","ripi3a","ripi","small",0,4.56883643746189,NA,NA,NA,NA,NA,NA,NA,NA,4.56883643746189,NA,1,"ripi"
"1302","ripi2a","ripi","small",0,8.76194619421146,NA,NA,NA,NA,NA,NA,NA,NA,8.76194619421146,NA,1,"ripi"
"1303","ripi2k","ripi","small",0,5.90141373172161,NA,NA,NA,NA,NA,NA,NA,NA,5.90141373172161,NA,1,"ripi"
"1304","ripi2j","ripi","small",0,3.64204395837149,NA,NA,NA,NA,NA,NA,NA,NA,3.64204395837149,NA,1,"ripi"
"1305","ripi1k","ripi","small",0,6.1418788073775,NA,NA,NA,NA,NA,NA,NA,NA,6.1418788073775,NA,1,"ripi"
"1306","ripi2f","ripi","small",0,10.7006958666871,NA,NA,NA,NA,NA,NA,NA,NA,10.7006958666871,NA,1,"ripi"
"1307","ripi1d","ripi","small",0,5.90141373172161,NA,NA,NA,NA,NA,NA,NA,NA,5.90141373172161,NA,1,"ripi"
"1308","ripi1e","ripi","small",0,7.18389413521969,NA,NA,NA,NA,-5.72965842403888,0.413236481033091,0.511156427289399,NA,7.18389413521969,NA,1,"ripi"
"1309","ripi2h","ripi","small",0,11.5373139424065,NA,NA,NA,NA,NA,NA,0.483248360485124,NA,11.5373139424065,NA,1,"ripi"
"1310","ripi1l","ripi","small",0,3.41660794994409,NA,NA,NA,NA,0.452787889308379,0.454011741682974,0.368277707471399,NA,3.41660794994409,NA,1,"ripi"
"1311","ripi1a","ripi","small",0,5.15997974844929,NA,NA,NA,NA,NA,NA,0.424275843733017,NA,5.15997974844929,NA,1,"ripi"
"1312","ripi1h","ripi","small",0,8.04556065631996,NA,NA,NA,NA,0.423596832343241,0.460329341317365,0.429540461138876,NA,8.04556065631996,NA,1,"ripi"
"1313","ripi2c","ripi","small",0,8.68680085806899,NA,NA,NA,NA,NA,NA,0.458380296592842,NA,8.68680085806899,NA,1,"ripi"
"1314","basp3x","basp","small",0,3.80100388528204,NA,NA,NA,NA,NA,NA,0.582840102477062,NA,3.80100388528204,NA,1,"basp"
"1315","basp3y","basp","small",0,3.96091667009973,NA,NA,NA,NA,NA,NA,0.673926413092336,NA,3.96091667009973,NA,1,"basp"
"1316","basp3z","basp","small",0,4.36684912386772,NA,NA,NA,NA,NA,NA,NA,NA,4.36684912386772,NA,1,"basp"
"1317","LEPA45","LEPA","large",7,52.37,NA,NA,"","yes",NA,NA,0.66,"",76.2190776603236,NA,0.687098317213849,"lepa"
"1318","cota2d","cota","small",7,3.67,NA,NA,"","yes",NA,NA,0.73,"",5.7272755415604,NA,0.640793335918339,"cota"
"1319","eusc2d","eusc","small",7,3.78,NA,NA,"","yes",NA,NA,0.65,"",4.90514948568133,NA,0.770618716317257,"eusc"
"1320","baae3i","baae","small",7,3.31,NA,NA,"","yes",NA,NA,0.59,"",4.53380347924338,NA,0.73007134410519,"baae"
"1321","basp2c","basp","small",7,3.35,NA,NA,"1 small","yes",NA,NA,0.73,"",5.38168025828768,NA,0.622482168991937,"basp"
"1322","acel2b","acel","small",7,3.41,NA,NA,"1 small","yes",NA,NA,0.68,"",5.00217228196753,NA,0.681703829412834,"acel"
"1323","eute1b","eute","small",7,7.08,NA,NA,"","yes",NA,NA,0.52,"",10.5458511870751,NA,0.67135405899499,"eute"
"1324","cota3d","cota","small",7,2.37,NA,NA,"","yes",NA,NA,0.73,"",3.65311184292512,NA,0.648761960187426,"cota"
"1325","anba1l","anba","small",7,5.54,NA,NA,"","yes",NA,NA,0.48,"",8.87939189579837,NA,0.623916599809213,"anba"
"1326","peli2k","peli","small",7,5.47,NA,NA,"","yes",NA,NA,0.54,"",9.25664755821227,NA,0.590926678973226,"peli"
"1327","ACPA18","ACPA","large",7,189.68,NA,NA,"","yes",NA,NA,0.76,"",223.172060336847,NA,0.849927180462036,"acpa"
"1328","olst1j","olst","small",7,10.41,NA,NA,"","yes",NA,NA,0.57,"",15.5417757759912,NA,0.669807630095996,"olst"
"1329","ALLI315","ALLI","large",7,139.68,NA,NA,"","yes",NA,NA,0.69,"",167.641616486488,NA,0.833205995787199,"alli"
"1330","cali3f","cali","small",7,4.82,NA,NA,"","yes",NA,NA,0.62,"",7.45425171700382,NA,0.646610844788773,"cali"
"1331","lepa2f","lepa","small",7,5.27,NA,NA,"","yes",NA,NA,0.67,"",8.08669369439945,NA,0.651687846622633,"lepa"
"1332","hase1j","hase","small",7,11.1,NA,NA,"","yes",NA,NA,0.65,"",15.6950748874957,NA,0.707228227935594,"hase"
"1333","baae3b","baae","small",7,6.2,NA,NA,"","yes",NA,NA,0.58,"",8.73663405096377,NA,0.709655453557203,"baae"
"1334","olst1i","olst","small",7,10.2,NA,NA,"1 lg, 5mm diam","yes",NA,NA,0.6,"",14.7164954343978,NA,0.693099797126894,"olst"
"1335","ALLI19","ALLI","large",7,184.52,NA,NA,"","yes",NA,NA,0.67,"",231.576840790097,NA,0.796798157235636,"alli"
"1336","leer6c","leer","small",7,3.41,NA,NA,"","yes",NA,NA,0.76,"",4.40537716434741,NA,0.774054041864345,"leer"
"1337","ACPA12","ACPA","large",7,242.32,NA,NA,"","yes",NA,NA,0.89,"",274.233284631026,NA,0.883627238487975,"acpa"
"1338","lepa1j","lepa","small",7,4.9,NA,NA,"","yes",NA,NA,0.54,"",7.53616235363095,NA,0.650198306521244,"lepa"
"1339","cota3b","cota","small",7,2.65,NA,NA,"","yes",NA,NA,0.73,"",3.97607850880258,NA,0.666485833751321,"cota"
"1340","baae3h","baae","small",7,3.12,NA,NA,"2 small","yes",NA,NA,0.62,"",4.33416902708666,NA,0.719861173041791,"baae"
"1341","cali3j","cali","small",7,8.98,NA,NA,"","yes",NA,NA,0.63,"",13.3521843158967,NA,0.672549134100007,"cali"
"1342","cali3a","cali","small",7,2.62,NA,NA,"","yes",NA,NA,0.68,"",4.17507010651909,NA,0.627534372634617,"cali"
"1343","MEDE311","MEDE","large",7,79.76,NA,NA,"510 small","yes",NA,NA,0.52,"",119.564286441265,NA,0.66708883040239,"mede"
"1344","EUTE19","EUTE","large",7,234.93,NA,NA,"","yes",NA,NA,0.71,"",300.06183470228,NA,0.782938624077588,"eute"
"1345","eute3d","eute","small",7,3.32,NA,NA,"","yes",NA,NA,0.54,"",5.37117886546682,NA,0.618113841143038,"eute"
"1346","ripi2i","ripi","small",7,9.04,NA,NA,"","yes",NA,NA,0.54,"",11.0914516146279,NA,0.815042098554319,"ripi"
"1347","acpa3d","acpa","small",7,9.64,NA,NA,"","yes",NA,NA,0.72,"",12.9071768145528,NA,0.746871305670108,"acpa"
"1348","EUTE31","EUTE","large",7,117.79,NA,NA,"","yes",NA,NA,0.68,"",147.38310122298,NA,0.799209672089829,"eute"
"1349","ACPA311","ACPA","large",7,138.74,NA,NA,"","yes",NA,NA,0.76,"",169.344993535044,NA,0.819274293876833,"acpa"
"1350","lepa1a","lepa","small",7,6.71,NA,NA,"","yes",NA,NA,0.67,"",11.0228608451648,NA,0.60873489144548,"lepa"
"1351","peli3h","peli","small",7,4.35,NA,NA,"","yes",NA,NA,0.61,"",6.07937986016073,NA,0.715533508360998,"peli"
"1352","lepa3d","lepa","small",7,4.22,NA,NA,"1 small","no",NA,NA,0.7,"",4.75292057530134,NA,0.887875135538626,"lepa"
"1353","hase3e","hase","small",7,11.52,NA,NA,"","yes",NA,NA,0.65,"",16.7272027571523,NA,0.68869853299735,"hase"
"1354","PELI311","PELI","large",7,102.24,NA,NA,"","yes",NA,NA,0.56,"",172.571839638317,NA,0.592448919906507,"peli"
"1355","ANBA311","ANBA","large",7,86.63,NA,NA,"","yes",NA,NA,0.39,"",122.810573272418,NA,0.705395290418829,"anba"
"1356","ACPA42","ACPA","large",7,233.78,NA,NA,"","no",NA,NA,0.82,"",231.042139472181,NA,1.01185004836812,"acpa"
"1357","LEPA37","LEPA","large",7,105.79,NA,NA,"","yes",NA,NA,0.69,"",136.016905873756,NA,0.777770963987293,"lepa"
"1358","EXCU27","EXCU","large",7,103.88,NA,NA,"","yes",NA,NA,0.62,"",138.329686298787,NA,0.750959557412882,"excu"
"1359","EXCU28","EXCU","large",7,112.75,NA,NA,"","yes",NA,NA,0.63,"",147.672759569536,NA,0.76351251462128,"excu"
"1360","EUSC31","EUSC","large",7,165.85,NA,NA,"","yes",NA,NA,0.5,"",212.265722020602,NA,0.781331994733956,"eusc"
"1361","eusc1f","eusc","small",7,4.37,NA,NA,"","yes",NA,NA,0.6,"",6.35527206599474,NA,0.68761808379261,"eusc"
"1362","leer8d","leer","small",7,11.6,NA,NA,"","yes",NA,NA,0.69,"",15.1691820359029,NA,0.764708339088076,"leer"
"1363","PELI25","PELI","large",7,53.49,NA,NA,"","yes",NA,NA,0.58,"",94.2360738183513,NA,0.567617026395931,"peli"
"1364","leer8a","leer","small",7,4.05,NA,NA,"","yes",NA,NA,0.69,"",5.4112716168734,NA,0.748437758579944,"leer"
"1365","eute2l","eute","small",7,7.05,NA,NA,"","yes",NA,NA,0.6,"",9.79039269624115,NA,0.720093689674647,"eute"
"1366","JASC319","JASC","large",7,93.06,NA,NA,"","yes",NA,NA,0.6,"",127.321827870097,NA,0.730903738634249,"jasc"
"1367","EUTE312","EUTE","large",7,195.78,NA,NA,"","yes",NA,NA,0.77,"",232.581083863251,NA,0.841770950362891,"eute"
"1368","EUSC213","EUSC","large",7,112.67,NA,NA,"","yes",NA,NA,0.51,"",159.938055258623,NA,0.70446023504419,"eusc"
"1369","ripi1i","ripi","small",7,5.45,NA,NA,"","yes",NA,NA,0.49,"",7.63977584115064,NA,0.713371715783112,"ripi"
"1370","ripi2g","ripi","small",7,6.75,NA,NA,"","yes",NA,NA,0.5,"",9.05250816062899,NA,0.745649700638435,"ripi"
"1371","cota1e","cota","small",7,3.49,NA,NA,"","no",NA,NA,0.71,"",3.89713110158809,NA,0.895530560564877,"cota"
"1372","anba1j","anba","small",7,3.28,NA,NA,"","yes",NA,NA,0.48,"",5.08635912758095,NA,0.644862055102262,"anba"
"1373","JASC28","JASC","large",7,101.55,NA,NA,"","yes",NA,NA,0.56,"",137.062579207352,NA,0.740902444615259,"jasc"
"1374","isan3d","isan","small",7,2.3,NA,NA,"","yes",NA,NA,0.8,"",3.43919120605233,NA,0.668761886792578,"isan"
"1375","ANBA23","ANBA","large",7,91.56,NA,NA,"","yes",NA,NA,0.34,"",146.31228486542,NA,0.62578477319398,"anba"
"1376","isan3c","isan","small",7,2.09,NA,NA,"","yes",NA,NA,0.71,"",3.17128319543594,NA,0.659039218890289,"isan"
"1377","baae1c","baae","small",7,9.15,NA,NA,"","no",NA,NA,0.5,"",10.2443995185685,NA,0.893170945101779,"baae"
"1378","anba1a","anba","small",7,3.97,NA,NA,"","yes",NA,NA,0.43,"",6.96113893422136,NA,0.570308973504788,"anba"
"1379","acpa1a","acpa","small",7,8.35,NA,NA,"","yes",NA,NA,0.72,"",10.773019856107,NA,0.775084434218934,"acpa"
"1380","alli2b","alli","small",7,8.9,NA,NA,"","yes",NA,NA,0.65,"",11.9464100169932,NA,0.744993683235396,"alli"
"1381","jasc3e","jasc","small",7,3.89,NA,NA,"","yes",NA,NA,0.64,"",5.98244562213586,NA,0.650235747334915,"jasc"
"1382","mede2a","mede","small",7,2.82,NA,NA,"","yes",NA,NA,0.6,"",4.66055681308213,NA,0.605077915171915,"mede"
"1383","PEPU212","PEPU","large",7,103.3,NA,NA,"","yes",NA,NA,0.64,"",135.558734509886,NA,0.762031309701157,"pepu"
"1384","penu1b","penu","small",7,3.17,NA,NA,"","yes",NA,NA,0.65,"",4.52459480979176,NA,0.700615222636012,"penu"
"1385","MEDE111","MEDE","large",7,74.45,NA,NA,"510 small","yes",NA,NA,0.49,"",125.259511364901,NA,0.5943660420574,"mede"
"1386","JASC316","JASC","large",7,106.93,NA,NA,"","yes",NA,NA,0.65,"",133.740688875642,NA,0.79953229566081,"jasc"
"1387","ALLI211","ALLI","large",7,129.81,NA,NA,"","yes",NA,NA,0.63,"",172.868080600358,NA,0.75091942682061,"alli"
"1388","pepu1g","pepu","small",7,10.55,NA,NA,"","yes",NA,NA,0.62,"",14.6507130438428,NA,0.720101470039631,"pepu"
"1389","olst1a","olst","small",7,3.15,NA,NA,"","yes",NA,NA,0.63,"",4.98180177005608,NA,0.632301353083452,"olst"
"1390","EXCU16","EXCU","large",7,83.68,NA,NA,"","yes",NA,NA,0.65,"",110.849119021825,NA,0.754900000454894,"excu"
"1391","leer5b","leer","small",7,3.9,NA,NA,"","no",NA,NA,0.72,"",4.14105453448656,NA,0.941789094425328,"leer"
"1392","MEDE211","MEDE","large",7,157.35,NA,NA,"1020 small","yes",NA,NA,0.55,"",227.454627394616,NA,0.691786321528688,"mede"
"1393","acel1l","acel","small",7,7.44,NA,NA,"","yes",NA,NA,0.62,"",9.52953944091408,NA,0.780730280422277,"acel"
"1394","hase2h","hase","small",7,7.4,NA,NA,"","yes",NA,NA,0.63,"",10.3942007743136,NA,0.711935449456303,"hase"
"1395","olst4f","olst","small",7,5.55,NA,NA,"","no",NA,NA,0.61,"",6.21671031039647,NA,0.89275512656887,"olst"
"1396","EUTE11","EUTE","large",7,323.14,NA,NA,"","no",NA,NA,0.73,"",335.398611884501,NA,0.963450618308693,"eute"
"1397","mede1g","mede","small",7,4.8,NA,NA,"","yes",NA,NA,0.51,"",8.1062510658914,NA,0.592135619904115,"mede"
"1398","acpa3f","acpa","small",7,9.05,NA,NA,"","yes",NA,NA,0.65,"",12.2618179738252,NA,0.738063476339209,"acpa"
"1399","cali1h","cali","small",7,9.43,NA,NA,"","no",NA,NA,0.63,"",10.6013472030732,NA,0.889509589617661,"cali"
"1400","leer9c","leer","small",7,4.2,NA,NA,"","no",NA,NA,0.73,"",4.47145782181262,NA,0.939290980116507,"leer"
"1401","excu2f","excu","small",7,6.92,NA,NA,"","yes",NA,NA,0.67,"",9.54786321571327,NA,0.724769494876246,"excu"
"1402","olst2i","olst","small",7,5.91,NA,NA,"","no",NA,NA,0.61,"",6.24683003089257,NA,0.946079847022115,"olst"
"1403","ACPA36","ACPA","large",7,182.18,NA,NA,"","no",NA,NA,0.77,"",191.911753994985,NA,0.949290474437333,"acpa"
"1404","jasc1b","jasc","small",7,3.75,NA,NA,"","yes",NA,NA,0.57,"",6.30597446507869,NA,0.59467414921624,"jasc"
"1405","ripi3c","ripi","small",7,5.03,NA,NA,"","no",NA,NA,0.49,"",5.05477627784984,NA,0.995098442247898,"ripi"
"1406","ALLI38","ALLI","large",7,204.26,NA,NA,"","no",NA,NA,0.7,"",201.3967905666,NA,1.01421675799969,"alli"
"1407","isan5a","isan","small",7,5.49,NA,NA,"","yes",NA,NA,0.7,"",8.67274304134937,NA,0.63301771698125,"isan"
"1408","excu2k","excu","small",7,3.43,NA,NA,"","yes",NA,NA,0.66,"",5.14663809388907,NA,0.666454477161053,"excu"
"1409","EUSC112","EUSC","large",7,147.94,NA,NA,"","yes",NA,NA,0.52,"",181.817488443021,NA,0.813673102993954,"eusc"
"1410","mede3h","mede","small",7,2.39,NA,NA,"","yes",NA,NA,0.62,"",3.86498310104504,NA,0.618372690776779,"mede"
"1411","acpa3l","acpa","small",7,6.45,NA,NA,"","no",NA,NA,0.71,"",6.84974927980229,NA,0.941640304853052,"acpa"
"1412","mede1d","mede","small",7,5.02,NA,NA,"","no",NA,NA,0.55,"",5.50988550566226,NA,0.911089712271003,"mede"
"1413","excu2d","excu","small",7,10,NA,NA,"","yes",NA,NA,0.67,"",13.6860014062205,NA,0.730673606058149,"excu"
"1414","acpa1k","acpa","small",7,8.13,NA,NA,"","no",NA,NA,0.71,"",8.5430175252758,NA,0.951654374575046,"acpa"
"1415","ripi3d","ripi","small",7,5.05,NA,NA,"","no",NA,NA,0.5,"",5.07481503415449,NA,0.995110159880216,"ripi"
"1416","hase3k","hase","small",7,6.09,NA,NA,"","no",NA,NA,0.67,"",6.6078621220407,NA,0.921629399573372,"hase"
"1417","cali1c","cali","small",7,6.1,NA,NA,"","no",NA,NA,0.63,"",6.1333904728506,NA,0.994555951883644,"cali"
"1418","LEPA13","LEPA","large",7,60.94,NA,NA,"","yes",NA,NA,0.68,"",87.3489152636751,NA,0.69766178338957,"lepa"
"1419","cota2h","cota","small",7,3.78,NA,NA,"","no",NA,NA,0.73,"",3.8612459164906,NA,0.978958626762514,"cota"
"1420","acpa1i","acpa","small",7,7.38,NA,NA,"","no",NA,NA,0.72,"",7.62290195037698,NA,0.968135238789872,"acpa"
"1421","ACPA16","ACPA","large",7,216.87,NA,NA,"","no",NA,NA,0.76,"",217.445509144924,NA,0.997353317862545,"acpa"
"1422","basp1e","basp","small",7,2.8,NA,NA,"","yes",NA,NA,0.7,"",4.44680551627656,NA,0.629665495770213,"basp"
"1423","baae1b","baae","small",7,12.25,NA,NA,"","no",NA,NA,0.51,"",12.8711686258937,NA,0.95173953166583,"baae"
"1424","pepu3g","pepu","small",7,12.16,NA,NA,"","yes",NA,NA,0.66,"",16.3943314348381,NA,0.741719785788879,"pepu"
"1425","MEDE16","MEDE","large",7,129.13,NA,NA,"15 small","no",NA,NA,0.5,"",141.580760390502,NA,0.912058952387595,"mede"
"1426","EUSC34","EUSC","large",7,196.71,NA,NA,"","no",NA,NA,0.54,"",204.650442272675,NA,0.961199975018401,"eusc"
"1427","excu1h","excu","small",7,8.65,NA,NA,"","no",NA,NA,0.7,"",8.71475459987606,NA,0.992569544083665,"excu"
"1428","BAAE39","BAAE","large",7,104.55,NA,NA,"","yes",NA,NA,0.49,"",149.38759043064,NA,0.699857328835773,"baae"
"1429","BAAE311","BAAE","large",7,142.15,NA,NA,"","yes",NA,NA,0.52,"",193.620114280384,NA,0.734169590428762,"baae"
"1430","peli1l","peli","small",7,7.51,NA,NA,"","yes",NA,NA,0.5,"",13.399555439005,NA,0.560466355334373,"peli"
"1431","BAAE13","BAAE","large",7,67.5,NA,NA,"","yes",NA,NA,0.46,"",113.241778110338,NA,0.596069764413543,"baae"
"1432","eute2g","eute","small",7,4.71,NA,NA,"","no",NA,NA,0.52,"",5.37117886546682,NA,0.876902467404731,"eute"
"1433","isan5f","isan","small",7,17.27,NA,NA,"","no",NA,NA,0.73,"",18.367274774352,NA,0.940259249788967,"isan"
"1434","PELI16","PELI","large",7,146.29,NA,NA,"","yes",NA,NA,0.62,"",208.450003652083,NA,0.701798980268516,"peli"
"1435","penu3g","penu","small",7,3.27,NA,NA,"","yes",NA,NA,0.65,"",5.00201008948202,NA,0.653737185951702,"penu"
"1436","LEPA25","LEPA","large",7,77.96,NA,NA,"","no",NA,NA,0.62,"",80.2918941458323,NA,0.970957290637621,"lepa"
"1437","jasc1h","jasc","small",7,5.1,NA,NA,"","yes",NA,NA,0.53,"",8.64446364564792,NA,0.58997298259998,"jasc"
"1438","acel2i","acel","small",7,3.7,NA,NA,"","yes",NA,NA,0.59,"",4.66111508092429,NA,0.793801469339885,"acel"
"1439","basp1g","basp","small",7,5.08,NA,NA,"","yes",NA,NA,0.7,"",7.68811465469668,NA,0.66076017699562,"basp"
"1440","PELI34","PELI","large",7,201.45,NA,NA,"full of sm ants","no",NA,NA,0.57,"",210.126802118601,NA,0.958706828300257,"peli"
"1441","ANBA112","ANBA","large",7,55.32,NA,NA,"","yes",NA,NA,0.34,"",95.224778361469,NA,0.580941231388408,"anba"
"1442","ripi3e","ripi","small",7,5.82,NA,NA,"","no",NA,NA,0.5,"",5.89640404264545,NA,0.987042264727305,"ripi"
"1443","peli2j","peli","small",7,7.37,NA,NA,"","no",NA,NA,0.58,"",7.84452858130047,NA,0.939508336749306,"peli"
"1444","alli1b","alli","small",7,5.42,NA,NA,"","yes",NA,NA,0.72,"",7.52629886017362,NA,0.720141479988342,"alli"
"1445","acel5j","acel","small",7,7.02,NA,NA,"","no",NA,NA,0.6,"",7.72394249421457,NA,0.908862281827986,"acel"
"1446","eusc1a","eusc","small",7,4.32,NA,NA,"","yes",NA,NA,0.69,"",5.67964677289417,NA,0.76061068104041,"eusc"
"1447","pepu3d","pepu","small",7,11.12,NA,NA,"","yes",NA,NA,0.66,"",14.6291202464311,NA,0.760127732405018,"pepu"
"1448","hase2g","hase","small",7,7.88,NA,NA,"","no",NA,NA,0.66,"",8.26824173844482,NA,0.953044220195013,"hase"
"1449","basp2h","basp","small",7,12.42,NA,NA,"","no",NA,NA,0.71,"",13.1866542557357,NA,0.941861351570488,"basp"
"1450","PELI35","PELI","large",7,199.45,NA,NA,"","no",NA,NA,0.57,"",211.239344593212,NA,0.94418963656645,"peli"
"1451","ANBA33","ANBA","large",7,164.33,NA,NA,"","no",NA,NA,0.39,"",163.115370516399,NA,1.00744644407058,"anba"
"1452","BAAE15","BAAE","large",7,92.87,NA,NA,"","no",NA,NA,0.48,"",102.111125042048,NA,0.909499331848094,"baae"
"1453","pepu2g","pepu","small",7,12.75,NA,NA,"","no",NA,NA,0.72,"",13.1931992185526,NA,0.966406994148214,"pepu"
"1454","PEPU110","PEPU","large",7,106.45,NA,NA,"","yes",NA,NA,0.64,"",133.158946895506,NA,0.799420560779404,"pepu"
"1455","EUTE23","EUTE","large",7,168.8,NA,NA,"","no",NA,NA,0.66,"",179.804709968955,NA,0.938796319791317,"eute"
"1456","MEDE27","MEDE","large",7,194.27,NA,NA,"2025 small","no",NA,NA,0.57,"",203.074002299302,NA,0.956646334835485,"mede"
"1457","anba2a","anba","small",7,7.54,NA,NA,"","no",NA,NA,0.5,"",7.98275807523121,NA,0.944535701688744,"anba"
"1458","eusc3l","eusc","small",7,9.01,NA,NA,"","no",NA,NA,0.64,"",9.08523768120596,NA,0.991718688729344,"eusc"
"1459","JASC113","JASC","large",7,131,NA,NA,"","no",NA,NA,0.64,"",138.890772323936,NA,0.943187209690702,"jasc"
"1460","LEPA35","LEPA","large",7,173.83,NA,NA,"15 small","no",NA,NA,0.64,"",165.978103743216,NA,1.04730681987385,"lepa"
"1461","EXCU39","EXCU","large",7,123.77,NA,NA,"","no",NA,NA,0.63,"",133.136130746347,NA,0.929649970343576,"excu"
"1462","olst2f","olst","small",7,11.06,NA,NA,"","no",NA,NA,0.59,"",11.5298290059097,NA,0.959250999674938,"olst"
"1463","lepa3k","lepa","small",7,14.5,NA,NA,"","no",NA,NA,0.62,"",14.8826972454416,NA,0.974285760226772,"lepa"
"1464","jasc2e","jasc","small",7,4.14,NA,NA,"15 small","no",NA,NA,0.51,"",4.64859863807331,NA,0.890590976405718,"jasc"
"1465","isan4c","isan","small",7,5.6,NA,NA,"","no",NA,NA,0.72,"",5.75067659997519,NA,0.973798457041413,"isan"
"1466","JASC115","JASC","large",7,128.04,NA,NA,"","no",NA,NA,0.63,"",137.126018085215,NA,0.933739649031677,"jasc"
"1467","BAAE212","BAAE","large",7,96.91,NA,NA,"","no",NA,NA,0.46,"",105.588212309008,NA,0.91781078475303,"baae"
"1468","acel2d","acel","small",7,4.72,NA,NA,"","no",NA,NA,0.56,"",4.71461424971539,NA,1.00114235226879,"acel"
"1469","eusc2h","eusc","small",7,5.04,NA,NA,"","no",NA,NA,0.65,"",4.99852859123181,NA,1.00829672332793,"eusc"
"1470","EUSC314","EUSC","large",7,234.45,NA,NA,"","no",NA,NA,0.54,"",247.726381692841,NA,0.946407073796029,"eusc"
"1471","pepu2d","pepu","small",7,13.6,NA,NA,"","no",NA,NA,0.72,"",13.8895669350801,NA,0.979152198449845,"pepu"
"1472","EUTE32","EUTE","large",7,146.96,NA,NA,"","no",NA,NA,0.71,"",146.349681724417,NA,1.00417027402036,"eute"
"1473","cota1c","cota","small",7,3.62,NA,NA,"","no",NA,NA,0.7,"",3.76076739821761,NA,0.962569501563877,"cota"
"1474","eute3b","eute","small",7,5,NA,NA,"","no",NA,NA,0.52,"",5.46724873135322,NA,0.914536770812407,"eute"
"1475","LEPA12","LEPA","large",7,103.67,NA,NA,"","no",NA,NA,0.64,"",99.9410672966639,NA,1.03731131560029,"lepa"
"1476","alli1g","alli","small",7,12.22,NA,NA,"","yes",NA,NA,0.71,"",15.9729496324521,NA,0.765043419104804,"alli"
"1477","penu3d","penu","small",7,6.15,NA,NA,"","yes",NA,NA,0.64,"",8.7616554170428,NA,0.701922149099505,"penu"
"1478","EXCU313","EXCU","large",7,131.9,NA,NA,"","no",NA,NA,0.65,"",136.795589889451,NA,0.964212370490837,"excu"
"1479","penu3h","penu","small",7,3.11,NA,NA,"","no",NA,NA,0.65,"",3.24967900607346,NA,0.957017599026732,"penu"
"1480","PEPU33","PEPU","large",7,128,NA,NA,"","yes",NA,NA,0.62,"",164.888289566351,NA,0.776283145010689,"pepu"
"1481","peli2a","peli","small",7,5.37,NA,NA,"","no",NA,NA,0.58,"",5.93401467136098,NA,0.90495226206921,"peli"
"1482","excu2h","excu","small",7,11.89,NA,NA,"","no",NA,NA,0.64,"",12.7487542134036,NA,0.932640146713258,"excu"
"1483","EXCU14","EXCU","large",7,129.63,NA,NA,"","no",NA,NA,0.67,"",133.317239350227,NA,0.972342366462145,"excu"
"1484","cali2c","cali","small",7,8.65,NA,NA,"","no",NA,NA,0.71,"",8.49371208740265,NA,1.01840042504256,"cali"
"1485","ALLI21","ALLI","large",7,271.6,NA,NA,"","no",NA,NA,0.62,"",278.147972085604,NA,0.9764586740054,"alli"
"1486","PEPU18","PEPU","large",7,149.68,NA,NA,"","no",NA,NA,0.62,"",158.896802085658,NA,0.941995043546003,"pepu"
